_id,IP_DST,TIMESTAMP_START,TIMESTAMP_END,STATUS,COUNT_PACKETS,SNIFF_TIMESTAMP_START,SNIFF_TIMESTAMP_START_MAX,SNIFF_TIMESTAMP_START_AVG,PACKET_TIMESTAMP_MIN,PACKET_TIMESTAMP_MAX,MONITORING_ENTER_TIME,MONITORING_TIME_BEFORE_BROADCAST,MONITORING_TIME_END,TIME_DIFF_SECONDS
682f2977fbc32daa3035d578,93.184.216.180,1747921260,1747921320,NOT DETECTED,1,1747921268.643349,1747921268643349,1747921268643349,1747921268171665,1747921268171665,1747921270.786284,1747921270.886282,1747921271.286035,2.642686128616333
682f297ffbc32daa3035df77,34.197.194.114,1747921260,1747921320,NOT DETECTED,1,1747921275.033908,1747921275033908,1747921275033908,1747921274589891,1747921274589891,1747921278.917905,1747921279.018428,1747921279.318699,4.284790992736816
682f297ffbc32daa3035df78,34.197.129.91,1747921260,1747921320,NOT DETECTED,1,1747921276.061735,1747921276061735,1747921276061735,1747921275590385,1747921275590385,1747921278.917969,1747921279.018428,1747921279.318699,3.2569639682769775
682f297ffbc32daa3035df79,62.138.155.102,1747921260,1747921320,NOT DETECTED,1,1747921278.105562,1747921278105562,1747921278105562,1747921277651026,1747921277651026,1747921278.917987,1747921279.018428,1747921279.318699,1.213136911392212
682f298bfbc32daa3035e324,31.13.80.12,1747921260,1747921320,NOT DETECTED,1,1747921289.375122,1747921289375122,1747921289375122,1747921289217906,1747921289217906,1747921290.989491,1747921291.089295,1747921291.389786,2.0146639347076416
682f298bfbc32daa3035e325,157.240.2.35,1747921260,1747921320,NOT DETECTED,1,1747921289.375711,1747921289375711,1747921289375711,1747921289231132,1747921289231132,1747921290.989528,1747921291.089295,1747921291.389786,2.0140750408172607
682f298bfbc32daa3035e326,199.59.148.11,1747921260,1747921320,NOT DETECTED,1,1747921289.379317,1747921289379317,1747921289379317,1747921289284767,1747921289284767,1747921290.989545,1747921291.089295,1747921291.389786,2.0104689598083496
682f298dfbc32daa3035e38c,62.138.155.102,1747921260,1747921320,NOT DETECTED,2,1747921278.105562,1747921292442144,1747921285273853,1747921277651026,1747921292320541,1747921293.052639,1747921293.152326,1747921293.551916,15.446353912353516
682f29f1fbc32daa30360e66,192.0.79.33,1747921320,1747921380,NOT DETECTED,1,1747921355.620705,1747921355620705,1747921355620705,1747921355430838,1747921355430838,1747921393.327394,1747921393.428523,1747921393.728015,38.1073100566864
682f2a13fbc32daa3036392d,213.155.156.185,1747921320,1747921380,NOT DETECTED,1,1747921363.909104,1747921363909104,1747921363909104,1747921363722425,1747921363722425,1747921427.454657,1747921427.55444,1747921427.854613,63.94550895690918
682f2a13fbc32daa3036392e,34.205.104.161,1747921320,1747921380,NOT DETECTED,1,1747921363.917057,1747921363917057,1747921363917057,1747921363813059,1747921363813059,1747921427.454683,1747921427.55444,1747921427.854613,63.93755602836609
682f2a13fbc32daa3036392f,192.168.10.9,1747921320,1747921380,NOT DETECTED,1,1747921364.174399,1747921364174399,1747921364174399,1747921363925115,1747921363925115,1747921427.454698,1747921427.55444,1747921427.854613,63.680214166641235
682f2a16fbc32daa3036396e,208.100.17.185,1747921320,1747921380,NOT DETECTED,1,1747921365.233749,1747921365233749,1747921365233749,1747921364885439,1747921364885439,1747921429.481109,1747921429.581077,1747921430.081951,64.84820199012756
682f2a16fbc32daa3036396f,52.87.162.133,1747921320,1747921380,NOT DETECTED,1,1747921365.234627,1747921365234627,1747921365234627,1747921364902941,1747921364902941,1747921429.481134,1747921429.581077,1747921430.081951,64.84732389450073
682f2a16fbc32daa30363970,34.225.206.80,1747921320,1747921380,NOT DETECTED,1,1747921365.234825,1747921365234825,1747921365234825,1747921364903365,1747921364903365,1747921429.481149,1747921429.581077,1747921430.081951,64.84712600708008
682f2a16fbc32daa30363971,192.168.10.9,1747921320,1747921380,NOT DETECTED,2,1747921364.174399,1747921365703061,1747921364938730,1747921363925115,1747921365340674,1747921429.481162,1747921429.581077,1747921430.081951,65.90755200386047
682f2a17fbc32daa303639b0,192.168.10.9,1747921320,1747921380,NOT DETECTED,6,1747921364.174399,1747921367334148,1747921366100574,1747921363925115,1747921366727406,1747921431.489379,1747921431.589815,1747921431.890249,67.71585011482239
