_id,IP_DST,TIMESTAMP_START,TIMESTAMP_END,STATUS,COUNT_PACKETS,SNIFF_TIMESTAMP_START,SNIFF_TIMESTAMP_START_MAX,SNIFF_TIMESTAMP_START_AVG,PACKET_TIMESTAMP_MIN,PACKET_TIMESTAMP_MAX,MONITORING_ENTER_TIME,MONITORING_TIME_BEFORE_BROADCAST,MONITORING_TIME_END,TIME_DIFF_SECONDS
682f869ee28dcda9e394b2cf,172.16.0.1,1747945080,1747945140,DETECTED,868,1747945116.286038,1747945116985322,1747945116431275.2,1747945116267502,1747945116301117,1747945118.014312,1747945118.120235,1747945118.124824,1.8387861251831055
682f86a0e28dcda9e394c03a,162.248.16.28,1747945080,1747945140,NOT DETECTED,1,1747945118.948179,1747945118948179,1747945118948179,1747945118884784,1747945118884784,1747945120.147558,1747945120.248371,1747945120.2485,1.300321102142334
682f86a0e28dcda9e394c03b,192.168.10.50,1747945080,1747945140,NOT DETECTED,14,1747945117.612513,1747945118959905,1747945118466174.5,1747945117583293,1747945118896318,1747945120.147598,1747945120.248371,1747945120.2485,2.6359870433807373
682f86a0e28dcda9e394c03c,172.16.0.1,1747945080,1747945140,DETECTED,2846,1747945116.286038,1747945119249349,1747945117820564.5,1747945116267502,1747945118933538,1747945120.147614,1747945120.248371,1747945120.2485,3.9624621868133545
682f86a0e28dcda9e394c03d,192.82.242.50,1747945080,1747945140,NOT DETECTED,13,1747945118.414222,1747945119260808,1747945118842513,1747945118239207,1747945119051932,1747945120.147627,1747945120.248371,1747945120.2485,1.8342781066894531
682f86a2e28dcda9e394d1b7,192.82.242.50,1747945080,1747945140,NOT DETECTED,14,1747945118.414222,1747945120237356,1747945118942144.5,1747945118239207,1747945119945883,1747945122.182456,1747945122.283302,1747945122.283421,3.86919903755188
682f86a2e28dcda9e394d1b8,172.217.10.34,1747945080,1747945140,NOT DETECTED,1,1747945120.782555,1747945120782555,1747945120782555,1747945120410936,1747945120410936,1747945122.182496,1747945122.283302,1747945122.283421,1.5008659362792969
682f86a2e28dcda9e394d1b9,192.168.10.50,1747945080,1747945140,NOT DETECTED,24,1747945117.612513,1747945121581773,1747945119487838.8,1747945117583293,1747945121536803,1747945122.182512,1747945122.283302,1747945122.283421,4.670907974243164
682f86a2e28dcda9e394d1ba,172.16.0.1,1747945080,1747945140,DETECTED,4824,1747945116.286038,1747945121873417,1747945119163203.8,1747945116267502,1747945121573727,1747945122.182526,1747945122.283302,1747945122.283421,5.997383117675781
682f86a4e28dcda9e394dbf3,54.165.15.74,1747945080,1747945140,NOT DETECTED,1,1747945122.8733,1747945122873300,1747945122873300,1747945122550347,1747945122550347,1747945124.214687,1747945124.313787,1747945124.313884,1.4405839443206787
682f86a4e28dcda9e394dbf4,172.217.11.14,1747945080,1747945140,NOT DETECTED,1,1747945122.880383,1747945122880383,1747945122880383,1747945122658012,1747945122658012,1747945124.214726,1747945124.313787,1747945124.313884,1.4335010051727295
682f86a4e28dcda9e394dbf5,192.168.10.50,1747945080,1747945140,NOT DETECTED,29,1747945117.612513,1747945122905098,1747945120075998.2,1747945117583293,1747945122853062,1747945124.214744,1747945124.313787,1747945124.313884,6.70137095451355
682f86a4e28dcda9e394dbf6,172.16.0.1,1747945080,1747945140,DETECTED,5809,1747945116.286038,1747945123906374,-1427600425655251.8,1747945116267502,1747945122889210,1747945124.214758,1747945124.313787,1747945124.313884,8.027846097946167
