_id,IP_DST,TIMESTAMP_START,TIMESTAMP_END,STATUS,COUNT_PACKETS,SNIFF_TIMESTAMP_START,SNIFF_TIMESTAMP_START_MAX,SNIFF_TIMESTAMP_START_AVG,PACKET_TIMESTAMP_MIN,PACKET_TIMESTAMP_MAX,MONITORING_ENTER_TIME,MONITORING_TIME_BEFORE_BROADCAST,MONITORING_TIME_END,TIME_DIFF_SECONDS
682f011c92cc6beacea7159c,172.16.0.1,1747910880,1747910940,NOT DETECTED,63,1747910939.571045,1747910939580729,1747910939575831.2,1747910939553064,1747910939555416,1747910940.205704,1747910940.305271,1747910940.707128,1.1360831260681152
682f011f92cc6beacea72aee,172.16.0.1,1747910880,1747910940,DETECTED,868,1747910939.571045,1747910940275566,1747910939660286.5,1747910939553064,1747910939586681,1747910942.432264,1747910942.533389,1747910943.136401,3.5653560161590576
682f011f92cc6beacea72aef,192.168.10.50,1747910940,1747911000,NOT DETECTED,5,1747910940.895103,1747910940904817,1747910940899661.5,1747910940868854,1747910940870351,1747910942.432292,1747910942.533389,1747910943.136401,2.241297960281372
682f011f92cc6beacea72af0,172.16.0.1,1747910940,1747911000,DETECTED,988,1747910940.891821,1747910941187560,1747910941040734.2,1747910940868077,1747910940906994,1747910942.432307,1747910942.533389,1747910943.136401,2.244580030441284
682f011f92cc6beacea72af1,192.82.242.50,1747910940,1747911000,NOT DETECTED,4,1747910941.701396,1747910941884345,1747910941793851.8,1747910941524768,1747910941826940,1747910942.43232,1747910942.533389,1747910943.136401,1.4350049495697021
682f012192cc6beacea73509,162.248.16.28,1747910940,1747911000,NOT DETECTED,1,1747910942.236969,1747910942236969,1747910942236969,1747910942170345,1747910942170345,1747910944.485784,1747910944.58548,1747910945.288769,3.051800012588501
682f012192cc6beacea7350a,192.82.242.50,1747910940,1747911000,NOT DETECTED,14,1747910941.701396,1747910943521914,1747910942229441.8,1747910941524768,1747910943231444,1747910944.485822,1747910944.58548,1747910945.288769,3.5873730182647705
682f012192cc6beacea7350b,192.168.10.50,1747910940,1747911000,NOT DETECTED,19,1747910940.895103,1747910943549260,1747910942223930,1747910940868854,1747910943506522,1747910944.485838,1747910944.58548,1747910945.288769,4.39366602897644
682f012192cc6beacea7350c,172.16.0.1,1747910940,1747911000,DETECTED,2968,1747910940.891821,1747910944060390,1747910942396427.8,1747910940868077,1747910943542668,1747910944.485852,1747910944.58548,1747910945.288769,4.3969480991363525
682f012192cc6beacea7350d,172.217.10.34,1747910940,1747911000,NOT DETECTED,1,1747910944.068093,1747910944068093,1747910944068093,1747910943696498,1747910943696498,1747910944.485865,1747910944.58548,1747910945.288769,1.2206759452819824
682f012392cc6beacea74772,54.165.15.74,1747910940,1747911000,NOT DETECTED,1,1747910946.162465,1747910946162465,1747910946162465,1747910945835906,1747910945835906,1747910946.494175,1747910946.595558,1747910947.297575,1.1351099014282227
682f012392cc6beacea74773,172.217.11.14,1747910940,1747911000,NOT DETECTED,1,1747910946.16753,1747910946167530,1747910946167530,1747910945943572,1747910945943572,1747910946.494204,1747910946.595558,1747910947.297575,1.130044937133789
682f012392cc6beacea74774,192.168.10.50,1747910940,1747911000,NOT DETECTED,29,1747910940.895103,1747910946194287,1747910943362082,1747910940868854,1747910946138623,1747910946.494219,1747910946.595558,1747910947.297575,6.402472019195557
682f012392cc6beacea74775,172.16.0.1,1747910940,1747911000,DETECTED,4360,1747910940.891821,1747910946303829,1747910943343920.2,1747910940868077,1747910946152304,1747910946.494234,1747910946.595558,1747910947.297575,6.405754089355469
682f012592cc6beacea756ed,192.168.10.50,1747910940,1747911000,NOT DETECTED,34,1747910940.895103,1747910947480881,1747910943966947.8,1747910940868854,1747910947450335,1747910948.559669,1747910948.660288,1747910949.26465,8.369547128677368
682f012592cc6beacea756ee,172.16.0.1,1747910940,1747911000,DETECTED,5765,1747910940.891821,1747910947717001,-1451871202084821,1747910940868077,1747910947480237,1747910948.559706,1747910948.660288,1747910949.26465,8.37282919883728
682f012792cc6beacea7607a,52.5.149.245,1747910940,1747911000,NOT DETECTED,1,1747910948.55687,1747910948556870,1747910948556870,1747910947787080,1747910947787080,1747910950.664904,1747910950.764685,1747910951.465629,2.908759117126465
