_id,IP_DST,TIMESTAMP_START,TIMESTAMP_END,STATUS,COUNT_PACKETS,SNIFF_TIMESTAMP_START,SNIFF_TIMESTAMP_START_MAX,SNIFF_TIMESTAMP_START_AVG,PACKET_TIMESTAMP_MIN,PACKET_TIMESTAMP_MAX,MONITORING_ENTER_TIME,MONITORING_TIME_BEFORE_BROADCAST,MONITORING_TIME_END,TIME_DIFF_SECONDS
682f30649379d45fcc23917d,93.184.216.180,1747923000,1747923060,NOT DETECTED,1,1747923042.538121,1747923042538121,1747923042538121,1747923042492897,1747923042492897,1747923044.053657,1747923044.154028,1747923044.154083,1.615962028503418
682f306a9379d45fcc239786,34.197.194.114,1747923000,1747923060,NOT DETECTED,1,1747923048.923168,1747923048923168,1747923048923168,1747923048911135,1747923048911135,1747923050.135856,1747923050.235631,1747923050.235687,1.3125190734863281
682f306c9379d45fcc2397f0,34.197.129.91,1747923000,1747923060,NOT DETECTED,1,1747923049.955991,1747923049955991,1747923049955991,1747923049911617,1747923049911617,1747923052.164558,1747923052.264621,1747923052.264675,2.3086838722229004
682f306e9379d45fcc2398f8,62.138.155.102,1747923000,1747923060,NOT DETECTED,1,1747923051.995716,1747923051995716,1747923051995716,1747923051972273,1747923051972273,1747923054.207487,1747923054.308073,1747923054.308117,2.3124008178710938
682f307a9379d45fcc239be7,157.240.2.35,1747923060,1747923120,NOT DETECTED,1,1747923064.28673,1747923064286730,1747923064286730,1747923063552379,1747923063552379,1747923066.337393,1747923066.438447,1747923066.438499,2.151768922805786
682f307a9379d45fcc239be8,31.13.80.12,1747923060,1747923120,NOT DETECTED,1,1747923064.286284,1747923064286284,1747923064286284,1747923063539154,1747923063539154,1747923066.337429,1747923066.438447,1747923066.438499,2.152215003967285
682f307a9379d45fcc239be9,199.59.148.11,1747923060,1747923120,NOT DETECTED,1,1747923064.290516,1747923064290516,1747923064290516,1747923063606014,1747923063606014,1747923066.337446,1747923066.438447,1747923066.438499,2.1479830741882324
682f307c9379d45fcc239c49,62.138.155.102,1747923060,1747923120,NOT DETECTED,1,1747923067.355126,1747923067355126,1747923067355126,1747923066641789,1747923066641789,1747923068.366497,1747923068.467083,1747923068.46714,1.1120140552520752
682f30bb9379d45fcc23e377,192.0.79.33,1747923120,1747923180,NOT DETECTED,1,1747923129.963808,1747923129963808,1747923129963808,1747923129752088,1747923129752088,1747923130.628632,1747923130.729341,1747923131.152822,1.189013957977295
682f30c39379d45fcc240b2c,213.155.156.185,1747923120,1747923180,NOT DETECTED,1,1747923138.237878,1747923138237878,1747923138237878,1747923138043660,1747923138043660,1747923138.704612,1747923138.80427,1747923139.205139,0.9672608375549316
682f30c39379d45fcc240b2d,34.205.104.161,1747923120,1747923180,NOT DETECTED,1,1747923138.249624,1747923138249624,1747923138249624,1747923138134299,1747923138134299,1747923138.704646,1747923138.80427,1747923139.205139,0.9555149078369141
