_id,IP_DST,TIMESTAMP_START,TIMESTAMP_END,STATUS,COUNT_PACKETS,SNIFF_TIMESTAMP_START,SNIFF_TIMESTAMP_START_MAX,SNIFF_TIMESTAMP_START_AVG,PACKET_TIMESTAMP_MIN,PACKET_TIMESTAMP_MAX,MONITORING_ENTER_TIME,MONITORING_TIME_BEFORE_BROADCAST,MONITORING_TIME_END,TIME_DIFF_SECONDS
682f00fdcac13bd0e17cdb4e,172.16.0.1,1747910880,1747910940,DETECTED,175,1747910908.22178,1747910908248934,1747910908235382.8,1747910908205419,1747910908212019,1747910908.893669,1747910908.993439,1747910909.69588,1.47409987449646
682f00ffcac13bd0e17cef94,192.168.10.50,1747910880,1747910940,NOT DETECTED,5,1747910909.546407,1747910909556158,1747910909550980.5,1747910909521209,1747910909522706,1747910910.991511,1747910911.091507,1747910911.693073,2.1466660499572754
682f00ffcac13bd0e17cef95,172.16.0.1,1747910880,1747910940,DETECTED,1856,1747910908.22178,1747910909848396,1747910909052378.2,1747910908205419,1747910909559348,1747910910.991546,1747910911.091507,1747910911.693073,3.4712929725646973
682f00ffcac13bd0e17cef96,192.82.242.50,1747910880,1747910940,NOT DETECTED,4,1747910910.354627,1747910910537646,1747910910447117.2,1747910910177123,1747910910479289,1747910910.991562,1747910911.091507,1747910911.693073,1.3384461402893066
682f0101cac13bd0e17cf9ae,162.248.16.28,1747910880,1747910940,NOT DETECTED,1,1747910910.88742,1747910910887420,1747910910887420,1747910910822701,1747910910822701,1747910913.081372,1747910913.182125,1747910913.883684,2.9962639808654785
682f0101cac13bd0e17cf9af,192.82.242.50,1747910880,1747910940,NOT DETECTED,14,1747910910.354627,1747910912177042,1747910910882201.8,1747910910177123,1747910911883799,1747910913.081412,1747910913.182125,1747910913.883684,3.529057025909424
682f0101cac13bd0e17cf9b0,192.168.10.50,1747910880,1747910940,NOT DETECTED,19,1747910909.546407,1747910912202218,1747910910875884.8,1747910909521209,1747910912158877,1747910913.081429,1747910913.182125,1747910913.883684,4.337276935577393
682f0101cac13bd0e17cf9b1,172.16.0.1,1747910880,1747910940,DETECTED,3836,1747910908.22178,1747910912714783,1747910910432789,1747910908205419,1747910912195023,1747910913.081443,1747910913.182125,1747910913.883684,5.6619038581848145
682f0101cac13bd0e17cf9b2,172.217.10.34,1747910880,1747910940,NOT DETECTED,1,1747910912.722507,1747910912722507,1747910912722507,1747910912348853,1747910912348853,1747910913.081456,1747910913.182125,1747910913.883684,1.1611769199371338
682f0103cac13bd0e17d0c15,54.165.15.74,1747910880,1747910940,NOT DETECTED,1,1747910914.820274,1747910914820274,1747910914820274,1747910914488261,1747910914488261,1747910915.10031,1747910915.201081,1747910915.801407,0.981132984161377
682f0103cac13bd0e17d0c16,172.217.11.14,1747910880,1747910940,NOT DETECTED,1,1747910914.834546,1747910914834546,1747910914834546,1747910914595926,1747910914595926,1747910915.100345,1747910915.201081,1747910915.801407,0.9668610095977783
682f0103cac13bd0e17d0c17,192.168.10.50,1747910880,1747910940,NOT DETECTED,29,1747910909.546407,1747910914865499,1747910912015374.2,1747910909521209,1747910914790978,1747910915.100362,1747910915.201081,1747910915.801407,6.255000114440918
682f0103cac13bd0e17d0c18,172.16.0.1,1747910880,1747910940,DETECTED,5125,1747910908.22178,1747910914943177,1747910911304540.2,1747910908205419,1747910914800472,1747910915.100376,1747910915.201081,1747910915.801407,7.57962703704834
682f0105cac13bd0e17d1b81,192.168.10.50,1747910880,1747910940,NOT DETECTED,34,1747910909.546407,1747910916143464,1747910912621364.2,1747910909521209,1747910916102690,1747910917.179134,1747910917.27948,1747910917.981851,8.435444116592407
682f0105cac13bd0e17d1b82,172.16.0.1,1747910880,1747910940,DETECTED,6631,1747910908.22178,1747910916377113,-1033983835647914.1,1747910908205419,1747910916132457,1747910917.179173,1747910917.27948,1747910917.981851,9.760071039199829
682f0108cac13bd0e17d2504,107.21.250.221,1747910880,1747910940,NOT DETECTED,1,1747910917.20582,1747910917205820,1747910917205820,1747910916440037,1747910916440037,1747910919.212796,1747910919.313651,1747910920.01748,2.811659812927246
682f0108cac13bd0e17d2505,52.5.149.245,1747910880,1747910940,NOT DETECTED,1,1747910917.205748,1747910917205748,1747910917205748,1747910916439435,1747910916439435,1747910919.212832,1747910919.313651,1747910920.01748,2.8117318153381348
682f0108cac13bd0e17d2506,54.164.201.153,1747910880,1747910940,NOT DETECTED,1,1747910917.205458,1747910917205458,1747910917205458,1747910916434870,1747910916434870,1747910919.212848,1747910919.313651,1747910920.01748,2.8120219707489014
682f0108cac13bd0e17d2507,52.26.195.87,1747910880,1747910940,NOT DETECTED,1,1747910917.208497,1747910917208497,1747910917208497,1747910916472220,1747910916472220,1747910919.212859,1747910919.313651,1747910920.01748,2.8089828491210938
682f0108cac13bd0e17d2508,54.148.226.19,1747910880,1747910940,NOT DETECTED,1,1747910918.54626,1747910918546260,1747910918546260,1747910917473047,1747910917473047,1747910919.21287,1747910919.313651,1747910920.01748,1.471219778060913
682f0108cac13bd0e17d2509,52.216.226.48,1747910880,1747910940,NOT DETECTED,1,1747910918.549741,1747910918549741,1747910918549741,1747910918440583,1747910918440583,1747910919.212882,1747910919.313651,1747910920.01748,1.4677388668060303
682f0108cac13bd0e17d250a,192.168.10.50,1747910880,1747910940,NOT DETECTED,44,1747910909.546407,1747910918764449,1747910913865672.2,1747910909521209,1747910918731152,1747910919.212893,1747910919.313651,1747910920.01748,10.471072912216187
682f0108cac13bd0e17d250b,172.16.0.1,1747910880,1747910940,DETECTED,8621,1747910908.22178,1747910918999832,-391834368061085.44,1747910908205419,1747910918760756,1747910919.212905,1747910919.313651,1747910920.01748,11.795699834823608
682f0109cac13bd0e17d33f7,54.209.21.183,1747910880,1747910940,NOT DETECTED,1,1747910919.850838,1747910919850838,1747910919850838,1747910919442099,1747910919442099,1747910921.217011,1747910921.316603,1747910921.919902,2.069064140319824
682f0109cac13bd0e17d33f8,54.88.213.90,1747910880,1747910940,NOT DETECTED,1,1747910919.850621,1747910919850621,1747910919850621,1747910919438348,1747910919438348,1747910921.21705,1747910921.316603,1747910921.919902,2.0692811012268066
682f0109cac13bd0e17d33f9,54.71.228.147,1747910880,1747910940,NOT DETECTED,1,1747910919.853402,1747910919853402,1747910919853402,1747910919476798,1747910919476798,1747910921.217066,1747910921.316603,1747910921.919902,2.066500186920166
682f0109cac13bd0e17d33fa,192.168.10.50,1747910880,1747910940,NOT DETECTED,49,1747910909.546407,1747910920086100,1747910914499615,1747910909521209,1747910920042446,1747910921.217082,1747910921.316603,1747910921.919902,12.373495101928711
682f0109cac13bd0e17d33fb,172.16.0.1,1747910880,1747910940,DETECTED,9608,1747910908.22178,1747910920328518,-172024980107868.66,1747910908205419,1747910920072605,1747910921.217095,1747910921.316603,1747910921.919902,13.698122024536133
682f010ccac13bd0e17d3d67,54.85.200.243,1747910880,1747910940,NOT DETECTED,1,1747910921.196002,1747910921196002,1747910921196002,1747910920444200,1747910920444200,1747910923.239091,1747910923.338791,1747910924.041097,2.845094919204712
682f010ccac13bd0e17d3d68,54.165.190.162,1747910880,1747910940,NOT DETECTED,1,1747910921.195769,1747910921195769,1747910921195769,1747910920443564,1747910920443564,1747910923.239129,1747910923.338791,1747910924.041097,2.845327854156494
682f010ccac13bd0e17d3d69,23.76.192.43,1747910880,1747910940,NOT DETECTED,2,1747910921.200151,1747910922539522,1747910921869836.5,1747910920992298,1747910921993288,1747910923.239144,1747910923.338791,1747910924.041097,2.8409459590911865
682f010ccac13bd0e17d3d6a,192.168.10.50,1747910880,1747910940,NOT DETECTED,59,1747910909.546407,1747910922709686,1747910915778927.2,1747910909521209,1747910922682165,1747910923.239158,1747910923.338791,1747910924.041097,14.49468994140625
682f010ccac13bd0e17d3d6b,172.16.0.1,1747910880,1747910940,DETECTED,11585,1747910908.22178,1747910922946679,155615354695308,1747910908205419,1747910922713328,1747910923.23917,1747910923.338791,1747910924.041097,15.819316864013672
682f010ecac13bd0e17d3da9,172.16.0.1,1747910880,1747910940,DETECTED,11751,1747910908.22178,1747910923792534,178108850097062.3,1747910908205419,1747910922719450,1747910925.287461,1747910925.388121,1747910926.089962,17.868181943893433
682f0117cac13bd0e17d3f3b,23.76.192.43,1747910880,1747910940,NOT DETECTED,4,1747910921.200151,1747910935011396,1747910928183723,1747910920992298,1747910934239270,1747910935.417883,1747910935.51756,1747910935.817559,14.617408037185669
682f011bcac13bd0e17d42e1,192.82.242.50,1747910880,1747910940,NOT DETECTED,17,1747910910.354627,1747910939178183,1747910915838331,1747910910177123,1747910939037900,1747910939.461883,1747910939.561578,1747910939.861387,29.506760120391846
682f011dcac13bd0e17d44a8,192.82.242.50,1747910880,1747910940,NOT DETECTED,20,1747910910.354627,1747910940202470,1747910919492542.8,1747910910177123,1747910939291850,1747910941.504563,1747910941.604213,1747910941.904376,31.54974913597107
682f011dcac13bd0e17d44a9,162.248.16.28,1747910880,1747910940,NOT DETECTED,4,1747910910.88742,1747910940219267,1747910932882605.8,1747910910822701,1747910939680524,1747910941.504601,1747910941.604213,1747910941.904376,31.016956090927124
682f0122cac13bd0e17d4640,72.5.205.23,1747910940,1747911000,NOT DETECTED,1,1747910943.283062,1747910943283062,1747910943283062,1747910943136239,1747910943136239,1747910945.550036,1747910945.650867,1747910946.051348,2.7682859897613525
682f0122cac13bd0e17d4641,151.101.0.166,1747910940,1747911000,NOT DETECTED,1,1747910944.307195,1747910944307195,1747910944307195,1747910944091017,1747910944091017,1747910945.550073,1747910945.650867,1747910946.051348,1.7441530227661133
682f0122cac13bd0e17d4642,54.164.201.153,1747910940,1747911000,NOT DETECTED,1,1747910944.308102,1747910944308102,1747910944308102,1747910944122750,1747910944122750,1747910945.550089,1747910945.650867,1747910946.051348,1.743246078491211
682f0122cac13bd0e17d4643,34.202.3.68,1747910940,1747911000,NOT DETECTED,1,1747910944.314423,1747910944314423,1747910944314423,1747910944126576,1747910944126576,1747910945.550102,1747910945.650867,1747910946.051348,1.7369248867034912
