_id,IP_DST,TIMESTAMP_START,TIMESTAMP_END,STATUS,COUNT_PACKETS,SNIFF_TIMESTAMP_START,SNIFF_TIMESTAMP_START_MAX,SNIFF_TIMESTAMP_START_AVG,PACKET_TIMESTAMP_MIN,PACKET_TIMESTAMP_MAX,MONITORING_ENTER_TIME,MONITORING_TIME_BEFORE_BROADCAST,MONITORING_TIME_END,TIME_DIFF_SECONDS
682f0b8a8687c0772e42c51f,172.16.0.1,1747913580,1747913640,DETECTED,277,1747913607.373322,1747913607434794,1747913607402826,1747913607355817,1747913607366568,1747913609.629463,1747913609.73003,1747913610.331501,2.958178997039795
682f0b8c8687c0772e42c93d,172.16.0.1,1747913580,1747913640,DETECTED,523,1747913607.373322,1747913607483781,1747913607429223,1747913607355817,1747913607375981,1747913611.742054,1747913611.842692,1747913612.443029,5.069706916809082
682f0b8e8687c0772e42cac2,172.16.0.1,1747913580,1747913640,DETECTED,659,1747913607.373322,1747913607511014,1747913607443475.8,1747913607355817,1747913607381123,1747913613.748895,1747913613.848696,1747913614.449485,7.076163053512573
682f0b908687c0772e42cb0b,172.16.0.1,1747913580,1747913640,DETECTED,751,1747913607.373322,1747913607527065,1747913607452734.8,1747913607355817,1747913607384658,1747913615.818428,1747913615.919115,1747913616.520234,9.146912097930908
682f0b928687c0772e42cba6,172.16.0.1,1747913580,1747913640,DETECTED,809,1747913607.373322,1747913607535067,1747913607458357.2,1747913607355817,1747913607387186,1747913617.918247,1747913618.018145,1747913618.619478,11.246155977249146
682f0b948687c0772e42cc3f,172.16.0.1,1747913580,1747913640,DETECTED,868,1747913607.373322,1747913608074265,1747913607483433,1747913607355817,1747913607389433,1747913619.933933,1747913620.03491,1747913620.636536,13.263213872909546
682f0b9a8687c0772e42cd27,192.168.10.50,1747913580,1747913640,NOT DETECTED,5,1747913608.689863,1747913608697603,1747913608693552.8,1747913608671609,1747913608673103,1747913625.982523,1747913626.083164,1747913626.68305,17.993186950683594
682f0b9a8687c0772e42cd28,172.16.0.1,1747913580,1747913640,DETECTED,1212,1747913607.373322,1747913608757027,1747913607835369.8,1747913607355817,1747913608684992,1747913625.98255,1747913626.083164,1747913626.68305,19.309727907180786
682f0b9c8687c0772e42d4f8,172.16.0.1,1747913580,1747913640,DETECTED,1626,1747913607.373322,1747913608833995,1747913608079760.2,1747913607355817,1747913608700663,1747913627.989585,1747913628.089683,1747913628.690718,21.31739592552185
682f0b9e8687c0772e42d4fe,172.16.0.1,1747913580,1747913640,DETECTED,1806,1747913607.373322,1747913608870321,1747913608156744.2,1747913607355817,1747913608707506,1747913630.014199,1747913630.114511,1747913630.714911,23.341588973999023
682f0ba08687c0772e42d518,172.16.0.1,1747913580,1747913640,DETECTED,1856,1747913607.373322,1747913608879416,1747913608176096.2,1747913607355817,1747913608709748,1747913632.112771,1747913632.212478,1747913632.812639,25.439316987991333
682f0ba08687c0772e42d519,192.82.242.50,1747913580,1747913640,NOT DETECTED,8,1747913609.491725,1747913609987560,1747913609785973,1747913609327524,1747913609739452,1747913632.112797,1747913632.212478,1747913632.812639,23.320914030075073
682f0ba08687c0772e42d51a,192.168.10.50,1747913580,1747913640,NOT DETECTED,7,1747913608.689863,1747913609990155,1747913609064001.2,1747913608671609,1747913609750127,1747913632.112812,1747913632.212478,1747913632.812639,24.12277603149414
682f0ba28687c0772e42d524,192.82.242.50,1747913580,1747913640,NOT DETECTED,11,1747913609.491725,1747913610013876,1747913609847551,1747913609327524,1747913609910660,1747913634.13744,1747913634.237023,1747913634.837396,25.34567093849182
682f0ba28687c0772e42d525,162.248.16.28,1747913580,1747913640,NOT DETECTED,1,1747913610.016417,1747913610016417,1747913610016417,1747913609973105,1747913609973105,1747913634.137466,1747913634.237023,1747913634.837396,24.82097887992859
682f0ba28687c0772e42d526,192.168.10.50,1747913580,1747913640,NOT DETECTED,14,1747913608.689863,1747913610022803,1747913609539860.8,1747913608671609,1747913609984635,1747913634.137482,1747913634.237023,1747913634.837396,26.14753293991089
682f0ba28687c0772e42d527,172.16.0.1,1747913580,1747913640,DETECTED,2178,1747913607.373322,1747913610075473,1747913608452757.8,1747913607355817,1747913609996129,1747913634.137495,1747913634.237023,1747913634.837396,27.46407389640808
682f0ba48687c0772e42d52c,172.16.0.1,1747913580,1747913640,DETECTED,2576,1747913607.373322,1747913610160988,1747913608710105.5,1747913607355817,1747913610011443,1747913636.216262,1747913636.317021,1747913636.917275,29.54395294189453
682f0ba78687c0772e42d53f,172.16.0.1,1747913580,1747913640,DETECTED,2846,1747913607.373322,1747913610328765,1747913608854863.2,1747913607355817,1747913610021853,1747913638.305546,1747913638.405381,1747913639.00522,31.631897926330566
682f0ba78687c0772e42d540,192.82.242.50,1747913580,1747913640,NOT DETECTED,13,1747913609.491725,1747913610337185,1747913609922366.2,1747913609327524,1747913610140250,1747913638.305569,1747913638.405381,1747913639.00522,29.513494968414307
